id,trial,condition,condition_char,trial_condition,stimulus,stimulus_char,response,response_char,category,category_char,correct
8,165,1,learn,120,2,2A,0,A,0,A,1
8,166,1,learn,121,5,5B,1,B,1,B,1
8,167,1,learn,122,10,10A,1,B,1,B,1
8,168,1,learn,123,15,15B,0,A,1,B,0
8,169,1,learn,124,5,5B,1,B,1,B,1
8,170,1,learn,125,7,7A,1,B,0,A,0
8,171,1,learn,126,10,10A,1,B,1,B,1
8,172,1,learn,127,12,12A,0,A,0,A,1
8,173,1,learn,128,14,14B,1,B,1,B,1
8,174,1,learn,129,3,3A,0,A,0,A,1
8,175,1,learn,130,15,15B,0,A,1,B,0
8,176,1,learn,131,2,2A,0,A,0,A,1
8,177,2,transfer,132,10,10A,1,B,NA,NA,NA
8,178,2,transfer,132,12,12A,0,A,NA,NA,NA
8,179,2,transfer,132,2,2A,0,A,NA,NA,NA
8,180,2,transfer,132,4,4T,0,A,NA,NA,NA
8,181,2,transfer,132,14,14B,1,B,NA,NA,NA
8,182,2,transfer,132,16,16T,0,A,NA,NA,NA
8,183,2,transfer,132,7,7A,1,B,NA,NA,NA
8,184,2,transfer,132,11,11T,1,B,NA,NA,NA
8,185,2,transfer,132,9,9T,1,B,NA,NA,NA
8,186,2,transfer,132,1,1T,0,A,NA,NA,NA
8,187,2,transfer,132,3,3A,0,A,NA,NA,NA
8,188,2,transfer,132,13,13T,1,B,NA,NA,NA
8,189,2,transfer,132,5,5B,1,B,NA,NA,NA
8,190,2,transfer,132,8,8T,0,A,NA,NA,NA
8,191,2,transfer,132,6,6T,1,B,NA,NA,NA
8,192,2,transfer,132,15,15B,1,B,NA,NA,NA
8,193,1,learn,133,5,5B,1,B,1,B,1
8,194,1,learn,134,15,15B,1,B,1,B,1
8,195,1,learn,135,12,12A,1,B,0,A,0
8,196,1,learn,136,3,3A,0,A,0,A,1
8,197,1,learn,137,10,10A,1,B,1,B,1
8,198,1,learn,138,7,7A,1,B,0,A,0
8,199,1,learn,139,2,2A,1,B,0,A,0
8,200,1,learn,140,14,14B,1,B,1,B,1
8,201,1,learn,141,15,15B,1,B,1,B,1
8,202,1,learn,142,3,3A,0,A,0,A,1
8,203,1,learn,143,12,12A,1,B,0,A,0
8,204,1,learn,144,7,7A,1,B,0,A,0
8,205,1,learn,145,2,2A,0,A,0,A,1
8,206,1,learn,146,14,14B,1,B,1,B,1
8,207,1,learn,147,10,10A,1,B,1,B,1
8,208,1,learn,148,5,5B,1,B,1,B,1
8,209,1,learn,149,14,14B,1,B,1,B,1
8,210,1,learn,150,2,2A,0,A,0,A,1
8,211,1,learn,151,10,10A,1,B,1,B,1
8,212,1,learn,152,5,5B,1,B,1,B,1
8,213,1,learn,153,3,3A,0,A,0,A,1
8,214,1,learn,154,7,7A,0,A,0,A,1
8,215,1,learn,155,12,12A,0,A,0,A,1
8,216,1,learn,156,15,15B,0,A,1,B,0
8,217,1,learn,157,12,12A,1,B,0,A,0
8,218,1,learn,158,15,15B,0,A,1,B,0
8,219,1,learn,159,2,2A,0,A,0,A,1
8,220,1,learn,160,7,7A,1,B,0,A,0
8,221,1,learn,161,5,5B,1,B,1,B,1
8,222,1,learn,162,14,14B,1,B,1,B,1
8,223,1,learn,163,3,3A,0,A,0,A,1
8,224,1,learn,164,10,10A,1,B,1,B,1
8,225,1,learn,165,2,2A,1,B,0,A,0
8,226,1,learn,166,15,15B,0,A,1,B,0
8,227,1,learn,167,12,12A,0,A,0,A,1
8,228,1,learn,168,10,10A,1,B,1,B,1
8,229,1,learn,169,3,3A,0,A,0,A,1
8,230,1,learn,170,5,5B,1,B,1,B,1
8,231,1,learn,171,7,7A,0,A,0,A,1
8,232,1,learn,172,14,14B,1,B,1,B,1
8,233,1,learn,173,2,2A,0,A,0,A,1
8,234,1,learn,174,10,10A,1,B,1,B,1
8,235,1,learn,175,15,15B,0,A,1,B,0
8,236,1,learn,176,12,12A,0,A,0,A,1
8,237,1,learn,177,7,7A,0,A,0,A,1
8,238,1,learn,178,5,5B,1,B,1,B,1
8,239,1,learn,179,3,3A,0,A,0,A,1
8,240,1,learn,180,14,14B,1,B,1,B,1
8,241,1,learn,181,12,12A,0,A,0,A,1
8,242,1,learn,182,14,14B,1,B,1,B,1
8,243,1,learn,183,7,7A,0,A,0,A,1
8,244,1,learn,184,2,2A,0,A,0,A,1
8,245,1,learn,185,15,15B,0,A,1,B,0
8,246,1,learn,186,10,10A,1,B,1,B,1
8,247,1,learn,187,5,5B,1,B,1,B,1
8,248,1,learn,188,3,3A,0,A,0,A,1
8,249,1,learn,189,7,7A,0,A,0,A,1
8,250,1,learn,190,10,10A,1,B,1,B,1
8,251,1,learn,191,14,14B,1,B,1,B,1
8,252,1,learn,192,15,15B,0,A,1,B,0
8,253,1,learn,193,12,12A,0,A,0,A,1
8,254,1,learn,194,2,2A,0,A,0,A,1
8,255,1,learn,195,3,3A,0,A,0,A,1
8,256,1,learn,196,5,5B,1,B,1,B,1
8,257,2,transfer,197,1,1T,0,A,NA,NA,NA
8,258,2,transfer,197,8,8T,0,A,NA,NA,NA
8,259,2,transfer,197,12,12A,0,A,NA,NA,NA
8,260,2,transfer,197,11,11T,1,B,NA,NA,NA
8,261,2,transfer,197,3,3A,0,A,NA,NA,NA
8,262,2,transfer,197,15,15B,1,B,NA,NA,NA
8,263,2,transfer,197,7,7A,0,A,NA,NA,NA
8,264,2,transfer,197,2,2A,1,B,NA,NA,NA
8,265,2,transfer,197,13,13T,1,B,NA,NA,NA
8,266,2,transfer,197,14,14B,1,B,NA,NA,NA
8,267,2,transfer,197,6,6T,1,B,NA,NA,NA
8,268,2,transfer,197,9,9T,1,B,NA,NA,NA
8,269,2,transfer,197,5,5B,1,B,NA,NA,NA
8,270,2,transfer,197,16,16T,0,A,NA,NA,NA
8,271,2,transfer,197,10,10A,1,B,NA,NA,NA
8,272,2,transfer,197,4,4T,0,A,NA,NA,NA
8,273,1,learn,198,5,5B,1,B,1,B,1
8,274,1,learn,199,12,12A,0,A,0,A,1
8,275,1,learn,200,14,14B,1,B,1,B,1
8,276,1,learn,201,15,15B,1,B,1,B,1
8,277,1,learn,202,2,2A,0,A,0,A,1
8,278,1,learn,203,7,7A,0,A,0,A,1
8,279,1,learn,204,3,3A,0,A,0,A,1
8,280,1,learn,205,10,10A,0,A,1,B,0
8,281,1,learn,206,14,14B,1,B,1,B,1
8,282,1,learn,207,2,2A,0,A,0,A,1
8,283,1,learn,208,5,5B,1,B,1,B,1
8,284,1,learn,209,10,10A,1,B,1,B,1
8,285,1,learn,210,7,7A,1,B,0,A,0
8,286,1,learn,211,3,3A,0,A,0,A,1
8,287,1,learn,212,12,12A,0,A,0,A,1
8,288,1,learn,213,15,15B,0,A,1,B,0
8,289,1,learn,214,14,14B,1,B,1,B,1
8,290,1,learn,215,2,2A,0,A,0,A,1
8,291,1,learn,216,5,5B,1,B,1,B,1
8,292,1,learn,217,12,12A,0,A,0,A,1
8,293,1,learn,218,15,15B,1,B,1,B,1
8,294,1,learn,219,7,7A,0,A,0,A,1
8,295,1,learn,220,3,3A,0,A,0,A,1
8,296,1,learn,221,10,10A,1,B,1,B,1
8,297,1,learn,222,5,5B,1,B,1,B,1
8,298,1,learn,223,15,15B,1,B,1,B,1
8,299,1,learn,224,2,2A,0,A,0,A,1
8,300,1,learn,225,7,7A,0,A,0,A,1
8,301,1,learn,226,10,10A,1,B,1,B,1
8,302,1,learn,227,14,14B,1,B,1,B,1
8,303,1,learn,228,12,12A,0,A,0,A,1
8,304,1,learn,229,3,3A,0,A,0,A,1
8,305,1,learn,230,15,15B,1,B,1,B,1
8,306,1,learn,231,2,2A,0,A,0,A,1
8,307,1,learn,232,10,10A,1,B,1,B,1
8,308,1,learn,233,12,12A,0,A,0,A,1
8,309,1,learn,234,5,5B,1,B,1,B,1
8,310,1,learn,235,3,3A,0,A,0,A,1
8,311,1,learn,236,14,14B,1,B,1,B,1
8,312,1,learn,237,7,7A,1,B,0,A,0
8,313,1,learn,238,3,3A,0,A,0,A,1
8,314,1,learn,239,10,10A,1,B,1,B,1
8,315,1,learn,240,5,5B,1,B,1,B,1
8,316,1,learn,241,2,2A,0,A,0,A,1
8,317,1,learn,242,7,7A,0,A,0,A,1
8,318,1,learn,243,14,14B,1,B,1,B,1
8,319,1,learn,244,15,15B,0,A,1,B,0
8,320,1,learn,245,12,12A,0,A,0,A,1
8,321,1,learn,246,10,10A,1,B,1,B,1
8,322,1,learn,247,5,5B,1,B,1,B,1
8,323,1,learn,248,7,7A,1,B,0,A,0
8,324,1,learn,249,15,15B,1,B,1,B,1
8,325,1,learn,250,14,14B,1,B,1,B,1
8,326,1,learn,251,3,3A,0,A,0,A,1
8,327,1,learn,252,12,12A,0,A,0,A,1
8,328,1,learn,253,2,2A,0,A,0,A,1
8,329,1,learn,254,3,3A,0,A,0,A,1
8,330,1,learn,255,2,2A,0,A,0,A,1
8,331,1,learn,256,14,14B,1,B,1,B,1
8,332,1,learn,257,15,15B,1,B,1,B,1
8,333,1,learn,258,7,7A,1,B,0,A,0
8,334,1,learn,259,12,12A,0,A,0,A,1
8,335,1,learn,260,5,5B,1,B,1,B,1
8,336,1,learn,261,10,10A,1,B,1,B,1
8,337,2,transfer,262,11,11T,1,B,NA,NA,NA
8,338,2,transfer,262,14,14B,1,B,NA,NA,NA
8,339,2,transfer,262,4,4T,0,A,NA,NA,NA
8,340,2,transfer,262,5,5B,1,B,NA,NA,NA
8,341,2,transfer,262,1,1T,0,A,NA,NA,NA
8,342,2,transfer,262,12,12A,0,A,NA,NA,NA
8,343,2,transfer,262,2,2A,0,A,NA,NA,NA
8,344,2,transfer,262,10,10A,1,B,NA,NA,NA
8,345,2,transfer,262,16,16T,0,A,NA,NA,NA
8,346,2,transfer,262,15,15B,0,A,NA,NA,NA
8,347,2,transfer,262,3,3A,0,A,NA,NA,NA
8,348,2,transfer,262,7,7A,0,A,NA,NA,NA
8,349,2,transfer,262,13,13T,1,B,NA,NA,NA
8,350,2,transfer,262,8,8T,0,A,NA,NA,NA
8,351,2,transfer,262,6,6T,1,B,NA,NA,NA
8,352,2,transfer,262,9,9T,1,B,NA,NA,NA
8,353,1,learn,263,14,14B,1,B,1,B,1
8,354,1,learn,264,10,10A,1,B,1,B,1
8,355,1,learn,265,15,15B,0,A,1,B,0
8,356,1,learn,266,2,2A,1,B,0,A,0
8,357,1,learn,267,7,7A,0,A,0,A,1
8,358,1,learn,268,3,3A,0,A,0,A,1
8,359,1,learn,269,5,5B,1,B,1,B,1
8,360,1,learn,270,12,12A,0,A,0,A,1
8,361,1,learn,271,15,15B,1,B,1,B,1
8,362,1,learn,272,14,14B,1,B,1,B,1
8,363,1,learn,273,12,12A,0,A,0,A,1
8,364,1,learn,274,3,3A,0,A,0,A,1
8,365,1,learn,275,5,5B,1,B,1,B,1
8,366,1,learn,276,7,7A,1,B,0,A,0
8,367,1,learn,277,2,2A,1,B,0,A,0
8,368,1,learn,278,10,10A,1,B,1,B,1
8,369,1,learn,279,3,3A,0,A,0,A,1
8,370,1,learn,280,5,5B,1,B,1,B,1
8,371,1,learn,281,14,14B,1,B,1,B,1
8,372,1,learn,282,15,15B,0,A,1,B,0
8,373,1,learn,283,10,10A,1,B,1,B,1
8,374,1,learn,284,7,7A,1,B,0,A,0
8,375,1,learn,285,12,12A,0,A,0,A,1
8,376,1,learn,286,2,2A,0,A,0,A,1
8,377,1,learn,287,5,5B,1,B,1,B,1
8,378,1,learn,288,12,12A,0,A,0,A,1
8,379,1,learn,289,2,2A,0,A,0,A,1
8,380,1,learn,290,3,3A,0,A,0,A,1
8,381,1,learn,291,7,7A,0,A,0,A,1
8,382,1,learn,292,10,10A,1,B,1,B,1
8,383,1,learn,293,15,15B,1,B,1,B,1
8,384,1,learn,294,14,14B,1,B,1,B,1
8,385,1,learn,295,12,12A,0,A,0,A,1
8,386,1,learn,296,14,14B,1,B,1,B,1
8,387,1,learn,297,15,15B,1,B,1,B,1
8,388,1,learn,298,10,10A,1,B,1,B,1
8,389,1,learn,299,3,3A,0,A,0,A,1
8,390,1,learn,300,7,7A,0,A,0,A,1
8,391,1,learn,301,5,5B,1,B,1,B,1
8,392,1,learn,302,2,2A,0,A,0,A,1
8,393,1,learn,303,14,14B,1,B,1,B,1
8,394,1,learn,304,3,3A,0,A,0,A,1
8,395,1,learn,305,7,7A,0,A,0,A,1
8,396,1,learn,306,12,12A,0,A,0,A,1
8,397,1,learn,307,10,10A,0,A,1,B,0
8,398,1,learn,308,2,2A,0,A,0,A,1
8,399,1,learn,309,5,5B,1,B,1,B,1
8,400,1,learn,310,15,15B,1,B,1,B,1
8,401,1,learn,311,3,3A,0,A,0,A,1
8,402,1,learn,312,12,12A,0,A,0,A,1
8,403,1,learn,313,7,7A,0,A,0,A,1
8,404,1,learn,314,5,5B,1,B,1,B,1
8,405,1,learn,315,2,2A,0,A,0,A,1
8,406,1,learn,316,15,15B,1,B,1,B,1
8,407,1,learn,317,14,14B,1,B,1,B,1
8,408,1,learn,318,10,10A,1,B,1,B,1
8,409,1,learn,319,10,10A,1,B,1,B,1
8,410,1,learn,320,12,12A,0,A,0,A,1
8,411,1,learn,321,15,15B,1,B,1,B,1
8,412,1,learn,322,7,7A,0,A,0,A,1
8,413,1,learn,323,3,3A,0,A,0,A,1
8,414,1,learn,324,14,14B,1,B,1,B,1
8,415,1,learn,325,2,2A,0,A,0,A,1
8,416,1,learn,326,5,5B,1,B,1,B,1
8,417,2,transfer,327,3,3A,0,A,NA,NA,NA
8,418,2,transfer,327,2,2A,0,A,NA,NA,NA
8,419,2,transfer,327,9,9T,1,B,NA,NA,NA
8,420,2,transfer,327,12,12A,0,A,NA,NA,NA
8,421,2,transfer,327,7,7A,1,B,NA,NA,NA
8,422,2,transfer,327,8,8T,0,A,NA,NA,NA
8,423,2,transfer,327,14,14B,1,B,NA,NA,NA
8,424,2,transfer,327,15,15B,1,B,NA,NA,NA
8,425,2,transfer,327,4,4T,0,A,NA,NA,NA
8,426,2,transfer,327,1,1T,0,A,NA,NA,NA
8,427,2,transfer,327,16,16T,0,A,NA,NA,NA
8,428,2,transfer,327,10,10A,1,B,NA,NA,NA
8,429,2,transfer,327,5,5B,1,B,NA,NA,NA
8,430,2,transfer,327,6,6T,1,B,NA,NA,NA
8,431,2,transfer,327,11,11T,1,B,NA,NA,NA
8,432,2,transfer,327,13,13T,1,B,NA,NA,NA
15,1,1,learn,1,2,2A,0,A,0,A,1
15,2,1,learn,2,3,3A,0,A,0,A,1
15,3,1,learn,3,10,10A,0,A,1,B,0
15,4,1,learn,4,14,14B,0,A,1,B,0
15,5,1,learn,5,5,5B,0,A,1,B,0
15,6,1,learn,6,15,15B,0,A,1,B,0
15,7,1,learn,7,12,12A,1,B,0,A,0
15,8,1,learn,8,7,7A,1,B,0,A,0
15,9,1,learn,9,5,5B,0,A,1,B,0
15,10,1,learn,10,14,14B,0,A,1,B,0
15,11,1,learn,11,12,12A,1,B,0,A,0
15,12,1,learn,12,10,10A,0,A,1,B,0
15,13,1,learn,13,7,7A,0,A,0,A,1
15,14,1,learn,14,2,2A,1,B,0,A,0
15,15,1,learn,15,15,15B,1,B,1,B,1
15,16,1,learn,16,3,3A,1,B,0,A,0
15,17,1,learn,17,15,15B,1,B,1,B,1
15,18,1,learn,18,14,14B,1,B,1,B,1
15,19,1,learn,19,5,5B,0,A,1,B,0
15,20,1,learn,20,7,7A,1,B,0,A,0
15,21,1,learn,21,3,3A,0,A,0,A,1
15,22,1,learn,22,2,2A,0,A,0,A,1
15,23,1,learn,23,12,12A,1,B,0,A,0
15,24,1,learn,24,10,10A,0,A,1,B,0
15,25,1,learn,25,12,12A,0,A,0,A,1
15,26,1,learn,26,7,7A,0,A,0,A,1
15,27,1,learn,27,15,15B,0,A,1,B,0
15,28,1,learn,28,10,10A,0,A,1,B,0
15,29,1,learn,29,14,14B,0,A,1,B,0
15,30,1,learn,30,5,5B,0,A,1,B,0
15,31,1,learn,31,2,2A,0,A,0,A,1
15,32,1,learn,32,3,3A,1,B,0,A,0
15,33,2,transfer,33,5,5B,0,A,NA,NA,NA
15,34,2,transfer,33,1,1T,0,A,NA,NA,NA
15,35,2,transfer,33,2,2A,0,A,NA,NA,NA
15,36,2,transfer,33,13,13T,1,B,NA,NA,NA
15,37,2,transfer,33,15,15B,1,B,NA,NA,NA
15,38,2,transfer,33,14,14B,1,B,NA,NA,NA
15,39,2,transfer,33,9,9T,0,A,NA,NA,NA
15,40,2,transfer,33,3,3A,0,A,NA,NA,NA
15,41,2,transfer,33,10,10A,0,A,NA,NA,NA
15,42,2,transfer,33,11,11T,0,A,NA,NA,NA
15,43,2,transfer,33,12,12A,0,A,NA,NA,NA
15,44,2,transfer,33,4,4T,0,A,NA,NA,NA
15,45,2,transfer,33,16,16T,1,B,NA,NA,NA
15,46,2,transfer,33,8,8T,0,A,NA,NA,NA
15,47,2,transfer,33,7,7A,1,B,NA,NA,NA
15,48,2,transfer,33,6,6T,0,A,NA,NA,NA
15,49,1,learn,34,3,3A,0,A,0,A,1
15,50,1,learn,35,12,12A,1,B,0,A,0
15,51,1,learn,36,14,14B,0,A,1,B,0
15,52,1,learn,37,15,15B,1,B,1,B,1
15,53,1,learn,38,5,5B,0,A,1,B,0
15,54,1,learn,39,10,10A,1,B,1,B,1
15,55,1,learn,40,7,7A,0,A,0,A,1
15,56,1,learn,41,2,2A,1,B,0,A,0
15,57,1,learn,42,3,3A,0,A,0,A,1
15,58,1,learn,43,10,10A,0,A,1,B,0
15,59,1,learn,44,7,7A,1,B,0,A,0
15,60,1,learn,45,15,15B,0,A,1,B,0
15,61,1,learn,46,5,5B,0,A,1,B,0
15,62,1,learn,47,12,12A,0,A,0,A,1
15,63,1,learn,48,14,14B,0,A,1,B,0
15,64,1,learn,49,2,2A,0,A,0,A,1
15,65,1,learn,50,14,14B,0,A,1,B,0
15,66,1,learn,51,2,2A,0,A,0,A,1
15,67,1,learn,52,7,7A,1,B,0,A,0
15,68,1,learn,53,5,5B,1,B,1,B,1
15,69,1,learn,54,12,12A,1,B,0,A,0
15,70,1,learn,55,3,3A,1,B,0,A,0
15,71,1,learn,56,15,15B,1,B,1,B,1
15,72,1,learn,57,10,10A,1,B,1,B,1
15,73,1,learn,58,7,7A,1,B,0,A,0
15,74,1,learn,59,15,15B,0,A,1,B,0
15,75,1,learn,60,12,12A,1,B,0,A,0
15,76,1,learn,61,10,10A,0,A,1,B,0
15,77,1,learn,62,2,2A,0,A,0,A,1
15,78,1,learn,63,5,5B,1,B,1,B,1
15,79,1,learn,64,14,14B,0,A,1,B,0
15,80,1,learn,65,3,3A,0,A,0,A,1
15,81,2,transfer,66,2,2A,0,A,NA,NA,NA
15,82,2,transfer,66,16,16T,0,A,NA,NA,NA
15,83,2,transfer,66,6,6T,0,A,NA,NA,NA
15,84,2,transfer,66,15,15B,0,A,NA,NA,NA
15,85,2,transfer,66,5,5B,1,B,NA,NA,NA
15,86,2,transfer,66,11,11T,0,A,NA,NA,NA
15,87,2,transfer,66,7,7A,0,A,NA,NA,NA
15,88,2,transfer,66,8,8T,0,A,NA,NA,NA
15,89,2,transfer,66,4,4T,0,A,NA,NA,NA
15,90,2,transfer,66,1,1T,1,B,NA,NA,NA
15,91,2,transfer,66,13,13T,1,B,NA,NA,NA
15,92,2,transfer,66,10,10A,0,A,NA,NA,NA
15,93,2,transfer,66,9,9T,1,B,NA,NA,NA
15,94,2,transfer,66,14,14B,0,A,NA,NA,NA
15,95,2,transfer,66,3,3A,0,A,NA,NA,NA
15,96,2,transfer,66,12,12A,0,A,NA,NA,NA
15,97,1,learn,67,14,14B,0,A,1,B,0
15,98,1,learn,68,15,15B,0,A,1,B,0
15,99,1,learn,69,2,2A,1,B,0,A,0
15,100,1,learn,70,3,3A,0,A,0,A,1
15,101,1,learn,71,7,7A,0,A,0,A,1
15,102,1,learn,72,10,10A,1,B,1,B,1
15,103,1,learn,73,5,5B,1,B,1,B,1
15,104,1,learn,74,12,12A,0,A,0,A,1
15,105,1,learn,75,5,5B,1,B,1,B,1
15,106,1,learn,76,10,10A,0,A,1,B,0
15,107,1,learn,77,15,15B,0,A,1,B,0
15,108,1,learn,78,3,3A,0,A,0,A,1
15,109,1,learn,79,2,2A,1,B,0,A,0
15,110,1,learn,80,14,14B,0,A,1,B,0
15,111,1,learn,81,7,7A,1,B,0,A,0
15,112,1,learn,82,12,12A,0,A,0,A,1
15,113,1,learn,83,5,5B,1,B,1,B,1
15,114,1,learn,84,14,14B,0,A,1,B,0
15,115,1,learn,85,12,12A,0,A,0,A,1
15,116,1,learn,86,2,2A,1,B,0,A,0
15,117,1,learn,87,3,3A,0,A,0,A,1
15,118,1,learn,88,7,7A,0,A,0,A,1
15,119,1,learn,89,15,15B,0,A,1,B,0
15,120,1,learn,90,10,10A,1,B,1,B,1
15,121,1,learn,91,14,14B,0,A,1,B,0
15,122,1,learn,92,10,10A,1,B,1,B,1
15,123,1,learn,93,5,5B,1,B,1,B,1
15,124,1,learn,94,3,3A,0,A,0,A,1
15,125,1,learn,95,12,12A,0,A,0,A,1
15,126,1,learn,96,15,15B,0,A,1,B,0
15,127,1,learn,97,2,2A,1,B,0,A,0
15,128,1,learn,98,7,7A,0,A,0,A,1
15,129,2,transfer,99,8,8T,0,A,NA,NA,NA
15,130,2,transfer,99,10,10A,0,A,NA,NA,NA
15,131,2,transfer,99,13,13T,1,B,NA,NA,NA
15,132,2,transfer,99,3,3A,0,A,NA,NA,NA
15,133,2,transfer,99,5,5B,1,B,NA,NA,NA
15,134,2,transfer,99,7,7A,0,A,NA,NA,NA
15,135,2,transfer,99,2,2A,1,B,NA,NA,NA
15,136,2,transfer,99,16,16T,0,A,NA,NA,NA
15,137,2,transfer,99,15,15B,0,A,NA,NA,NA
15,138,2,transfer,99,6,6T,1,B,NA,NA,NA
15,139,2,transfer,99,12,12A,0,A,NA,NA,NA
15,140,2,transfer,99,14,14B,1,B,NA,NA,NA
15,141,2,transfer,99,9,9T,1,B,NA,NA,NA
15,142,2,transfer,99,11,11T,0,A,NA,NA,NA
15,143,2,transfer,99,4,4T,0,A,NA,NA,NA
15,144,2,transfer,99,1,1T,1,B,NA,NA,NA
15,145,1,learn,100,5,5B,1,B,1,B,1
15,146,1,learn,101,10,10A,1,B,1,B,1
15,147,1,learn,102,14,14B,0,A,1,B,0
15,148,1,learn,103,12,12A,0,A,0,A,1
15,149,1,learn,104,3,3A,0,A,0,A,1
15,150,1,learn,105,15,15B,1,B,1,B,1
15,151,1,learn,106,2,2A,0,A,0,A,1
15,152,1,learn,107,7,7A,1,B,0,A,0
15,153,1,learn,108,3,3A,1,B,0,A,0
15,154,1,learn,109,15,15B,1,B,1,B,1
15,155,1,learn,110,12,12A,1,B,0,A,0
15,156,1,learn,111,7,7A,0,A,0,A,1
15,157,1,learn,112,10,10A,0,A,1,B,0
15,158,1,learn,113,5,5B,0,A,1,B,0
15,159,1,learn,114,14,14B,0,A,1,B,0
15,160,1,learn,115,2,2A,1,B,0,A,0
15,161,1,learn,116,10,10A,0,A,1,B,0
15,162,1,learn,117,14,14B,0,A,1,B,0
15,163,1,learn,118,12,12A,0,A,0,A,1
15,164,1,learn,119,5,5B,1,B,1,B,1
15,165,1,learn,120,15,15B,0,A,1,B,0
15,166,1,learn,121,2,2A,0,A,0,A,1
15,167,1,learn,122,7,7A,0,A,0,A,1
15,168,1,learn,123,3,3A,1,B,0,A,0
15,169,1,learn,124,2,2A,0,A,0,A,1
15,170,1,learn,125,14,14B,0,A,1,B,0
15,171,1,learn,126,10,10A,1,B,1,B,1
15,172,1,learn,127,3,3A,0,A,0,A,1
15,173,1,learn,128,12,12A,1,B,0,A,0
15,174,1,learn,129,5,5B,1,B,1,B,1
15,175,1,learn,130,15,15B,1,B,1,B,1
15,176,1,learn,131,7,7A,0,A,0,A,1
15,177,2,transfer,132,9,9T,0,A,NA,NA,NA
15,178,2,transfer,132,4,4T,0,A,NA,NA,NA
15,179,2,transfer,132,7,7A,0,A,NA,NA,NA
15,180,2,transfer,132,15,15B,1,B,NA,NA,NA
15,181,2,transfer,132,16,16T,1,B,NA,NA,NA
15,182,2,transfer,132,6,6T,0,A,NA,NA,NA
15,183,2,transfer,132,12,12A,1,B,NA,NA,NA
15,184,2,transfer,132,11,11T,1,B,NA,NA,NA
15,185,2,transfer,132,2,2A,0,A,NA,NA,NA
15,186,2,transfer,132,3,3A,0,A,NA,NA,NA
15,187,2,transfer,132,5,5B,0,A,NA,NA,NA
15,188,2,transfer,132,1,1T,0,A,NA,NA,NA
15,189,2,transfer,132,13,13T,1,B,NA,NA,NA
15,190,2,transfer,132,14,14B,1,B,NA,NA,NA
15,191,2,transfer,132,10,10A,1,B,NA,NA,NA
15,192,2,transfer,132,8,8T,0,A,NA,NA,NA
15,193,1,learn,133,5,5B,0,A,1,B,0
15,194,1,learn,134,2,2A,0,A,0,A,1
15,195,1,learn,135,7,7A,0,A,0,A,1
15,196,1,learn,136,15,15B,1,B,1,B,1
15,197,1,learn,137,14,14B,1,B,1,B,1
15,198,1,learn,138,12,12A,1,B,0,A,0
15,199,1,learn,139,3,3A,0,A,0,A,1
15,200,1,learn,140,10,10A,1,B,1,B,1
15,201,1,learn,141,14,14B,1,B,1,B,1
15,202,1,learn,142,5,5B,0,A,1,B,0
15,203,1,learn,143,10,10A,1,B,1,B,1
15,204,1,learn,144,7,7A,1,B,0,A,0
15,205,1,learn,145,12,12A,1,B,0,A,0
15,206,1,learn,146,3,3A,0,A,0,A,1
15,207,1,learn,147,15,15B,1,B,1,B,1
15,208,1,learn,148,2,2A,0,A,0,A,1
15,209,1,learn,149,12,12A,0,A,0,A,1
15,210,1,learn,150,3,3A,0,A,0,A,1
15,211,1,learn,151,14,14B,1,B,1,B,1
15,212,1,learn,152,15,15B,1,B,1,B,1
15,213,1,learn,153,10,10A,1,B,1,B,1
15,214,1,learn,154,7,7A,0,A,0,A,1
15,215,1,learn,155,2,2A,0,A,0,A,1
15,216,1,learn,156,5,5B,1,B,1,B,1
15,217,1,learn,157,2,2A,0,A,0,A,1
15,218,1,learn,158,15,15B,1,B,1,B,1
15,219,1,learn,159,10,10A,1,B,1,B,1
15,220,1,learn,160,12,12A,1,B,0,A,0
15,221,1,learn,161,5,5B,0,A,1,B,0
15,222,1,learn,162,7,7A,0,A,0,A,1
15,223,1,learn,163,3,3A,0,A,0,A,1
15,224,1,learn,164,14,14B,1,B,1,B,1
15,225,1,learn,165,7,7A,1,B,0,A,0
15,226,1,learn,166,5,5B,0,A,1,B,0
15,227,1,learn,167,3,3A,0,A,0,A,1
15,228,1,learn,168,14,14B,1,B,1,B,1
15,229,1,learn,169,12,12A,1,B,0,A,0
15,230,1,learn,170,15,15B,1,B,1,B,1
15,231,1,learn,171,2,2A,0,A,0,A,1
15,232,1,learn,172,10,10A,1,B,1,B,1
15,233,1,learn,173,7,7A,0,A,0,A,1
15,234,1,learn,174,14,14B,1,B,1,B,1
15,235,1,learn,175,5,5B,0,A,1,B,0
15,236,1,learn,176,2,2A,0,A,0,A,1
15,237,1,learn,177,15,15B,1,B,1,B,1
15,238,1,learn,178,12,12A,0,A,0,A,1
15,239,1,learn,179,3,3A,0,A,0,A,1
15,240,1,learn,180,10,10A,1,B,1,B,1
15,241,1,learn,181,3,3A,0,A,0,A,1
15,242,1,learn,182,2,2A,0,A,0,A,1
15,243,1,learn,183,12,12A,1,B,0,A,0
15,244,1,learn,184,10,10A,1,B,1,B,1
15,245,1,learn,185,15,15B,1,B,1,B,1
15,246,1,learn,186,14,14B,1,B,1,B,1
15,247,1,learn,187,5,5B,0,A,1,B,0
15,248,1,learn,188,7,7A,1,B,0,A,0
15,249,1,learn,189,5,5B,1,B,1,B,1
